source	target
19251946	6778
19251947	217638
19251948	384938
19251949	21999
19251950	229343
19251951	384938
19252107	6778
19252108	6778
19252109	4972
19252110	384938
19252111	384938
19252112	108
19252113	6778
19252114	7814
19252115	5822
19252116	522473
19252277	9252277
19252278	384938
19252279	384938
19252280	9252280
19252281	6778
19252282	5451934
19252283	9252283
19252284	384938
19252285	384938
19252441	6811171
19252442	384938
19252443	9252443
19252444	463578
19252445	384938
19252446	384938
19252447	384938
19252448	384938
19252449	384938
19252450	384938
19252451	9248747
19252452	7
19252617	384938
19252618	2713816
19252619	4972
19252620	1588228
19252621	436430
19252622	384938
19252623	1715279
19252624	108
19252625	384938
19252626	384938
19252781	9252781
19252782	7
19252783	7
19252784	95199
19252785	384938
19252786	5044
19252787	384938
19252788	384938
19252789	5822
19252954	2129893
19252955	7765
19252956	108
19252957	384938
19252958	384938
19252959	9252959
19252960	129
19252961	230443
19252962	14628
19252963	436430
19253131	384938
19253132	1715279
19253133	384938
19253134	384938
19253135	139242
19253136	1756788
19253137	9177612
19253138	9177612
19253139	2713816
19253140	5822
19253314	7
19253315	5
19253316	384938
19253317	2713816
19253318	956846
19253319	384938
19253320	1715279
19253321	384938
19253322	9177612
19253491	2614336
19253492	6778
19253493	9177612
19253494	4972
19253495	384938
19253496	436430
19253497	436430
19253498	217638
19253499	384938
19253500	956846
19253657	322425
19253658	2713816
19253659	956846
19253660	7
19253661	384938
19253662	384938
19253663	384938
19253664	384938
19253665	384938
19253666	384938
19253823	5822
19253824	7
19253825	2129893
19253826	384938
19253827	384938
19253828	1715279
19253829	384938
19253830	7
19253831	4972
19253832	63
19253833	522473
19253990	384938
19253991	436430
19253992	9177612
19253993	436430
19253994	384938
19253995	17234
19253996	384938
19253997	384938
19253998	384938
19254153	384938
19254154	384938
19254155	384938
19254156	4972
19254157	4972
19254158	14628
19254159	5822
19254160	139242
19254161	956846
19254162	7765
19254329	384938
19254330	9254330
19254331	384938
19254332	9177612
19254333	436430
19254334	384938
19254335	522473
19254336	14628
19254337	352770
19254338	604
19254493	352770
19254494	7
19254495	2735
19254496	436430
19254497	956846
19254498	5822
19254499	2713816
19254500	9177612
19254501	4972
19254502	384938
19254662	436430
19254663	9177612
19254664	956846
19254665	384938
19254666	604
19254667	436430
19254668	384938
19254669	352770
19254670	8225
19254671	384938
19254831	2735
19254832	9254832
19254833	1560729
19254834	90542
19254835	715519
19254836	7
19254837	7
19254838	5822
19254839	384938
19254840	956846
19255003	384938
19255004	9254832
19255005	9248747
19255006	604
19255007	2948145
19255008	956846
19255009	4796948
19255010	384938
19255011	604
19255012	384938
19255013	604
19255184	384938
19255185	1560729
19255186	1560729
19255187	384938
19255188	7
19255189	384938
19255190	139242
19255191	956846
19255192	384938
19255193	384938
19255194	436430
19255363	604
19255364	97097
19255365	1376237
19255366	956846
19255367	384938
19255368	384938
19255369	384938
19255370	7814
19255371	9252277
19255372	2948145
19255373	327
19255547	384938
19255548	384938
19255549	384938
19255550	327
19255551	384938
19255552	129
19255553	7
19255554	139242
19255555	97528
19255556	436430
19255557	384938
19255558	384938
19255728	384938
19255729	384938
19255730	327
19255731	327
19255732	384938
19255733	352770
19255734	384938
19255735	384938
19255736	114360
19255737	352770
19255738	0
19255739	1715279
19255896	956846
19255897	436430
19255898	7
19255899	384938
19255900	139752
19255901	384938
19255902	327
19255903	384938
19255904	352770
19255905	384938
19255906	1715279
19256072	9256072
19256073	384938
19256074	352770
19256075	7
19256076	352770
19256077	97528
19256078	384938
19256079	1715279
19256080	436430
19256081	956846
19256082	14628
19256242	1756788
19256243	956846
19256244	384938
19256245	1715279
19256246	1
19256247	1
19256248	352770
19256249	384938
19256250	1715279
19256251	384938
19256252	384938
19256253	384938
19256413	1715279
19256414	1715279
19256415	1715279
19256416	1715279
19256417	7
19256418	2735
19256419	1670188
19256420	384938
19256421	7814
19256422	14628
19256423	384938
19256424	384938
19256425	384938
19256592	8225
19256593	604
19256594	352770
19256595	384938
19256596	1670188
19256597	384938
19256598	540260
19256599	7
19256600	384938
19256601	384938
19256758	384938
19256759	384938
19256760	9256760
19256761	352770
19256762	956846
19256763	436430
19256764	352770
19256765	7
19256766	384938
19256767	384938
19256768	7186722
19256769	352770
19256928	956846
19256929	384938
19256930	3
19256931	0
19256932	0
19256933	384938
19256934	384938
19256935	540260
19256936	3196
19256937	384938
19257087	540260
19257088	956846
19257089	384938
19257090	384938
19257091	352770
19257092	352770
19257093	352770
19257094	1350
19257095	9257095
19257096	384938
19257097	352770
19257248	384938
19257249	384938
19257250	6778
19257251	139752
19257252	384938
19257253	352770
19257254	541453
19257255	384938
19257256	384938
19257257	2713816
19257258	956846
19257410	352770
19257411	352770
19257412	7
19257413	14628
19257414	93982
19257415	436430
19257416	384938
19257417	384938
19257418	384938
19257419	436430
19257577	4972
19257578	604
19257579	384938
19257580	2713816
19257581	352770
19257582	384938
19257583	93982
19257584	9257584
19257585	352770
19257586	2948145
19257587	9257587
19257750	436430
19257751	9233989
19257752	14628
19257753	384938
19257754	7814
19257755	384938
19257756	540260
19257757	4847
19257758	604
19257759	956846
19257760	384938
19257920	9252277
19257921	604
19257922	9233989
19257923	2713816
19257924	604
19257925	384938
19257926	384938
19257927	217638
19257928	384938
19257929	2713816
19257930	2713816
19258089	384938
19258090	604
19258091	384938
19258092	384938
19258093	384938
19258094	92410
19258095	5451934
19258096	384938
19258097	384938
19258098	1756788
19258099	384938
19258254	956846
19258255	6811171
19258256	384938
19258257	9252277
19258258	384938
19258259	139242
19258260	384938
19258261	384938
19258262	384938
19258263	384938
19258264	522473
19258421	1715279
19258422	217638
19258423	2713816
19258424	1715279
19258425	2713816
19258426	129
19258427	384938
19258428	384938
19258429	530
19258430	530
19258431	384938
19258432	14628
19258595	530
19258597	129
19258598	530
19258599	384938
19258600	530
19258601	530
19258602	384938
19258603	384938
19258604	530
19258605	8225
19258606	956846
19258607	9258607
19258759	9177612
19258760	956846
19258761	384938
19258762	384938
19258763	540260
19258764	530
19258765	384938
19258766	384938
19258767	530
19258768	436430
19258923	9177612
19258924	384938
19258926	530
19258927	384938
19258928	604
19258929	139242
19258930	9222539
19258931	384938
19258932	530
19258933	530
19258934	0
19259073	530
19259074	384938
19259075	384938
19259076	9251097
19259077	9251097
19259078	129
19259079	129
19259080	7576209
19259081	129
19259082	384938
19259083	384938
19259230	139242
19259231	37304
19259232	37304
19259233	129
19259234	384938
19259235	9252277
19259236	384938
19259237	384938
19259238	9256760
19259239	436430
19259240	384938
19259383	1
19259384	37304
19259385	37304
19259386	604
19259387	384938
19259388	9251097
19259389	1670188
19259390	384938
19259391	384938
19259392	384938
19259393	112158
19259394	384938
19259539	384938
19259540	0
19259541	384938
19259542	384938
19259543	384938
19259544	436430
19259545	436430
19259546	5
19259547	9259547
19259548	37304
19259549	384938
19259686	384938
19259687	37304
19259688	3614
19259689	14628
19259690	384938
19259691	384938
19259692	384938
19259693	7814
19259694	384938
19259695	0
19259696	95831
19259835	384938
19259836	384938
19259837	384938
19259838	384938
19259839	9251097
19259840	384938
19259841	384938
19259842	384938
19259843	0
19259844	37304
19259845	9251097
19259989	384938
19259990	384938
19259991	384938
19259992	95831
19259993	778398
19259994	139752
19259995	0
19259996	384938
19259997	139752
19259998	9259998
19259999	384938
19260142	384938
19260143	384938
19260144	384938
19260145	9260145
19260146	7814
19260147	9260147
19260148	384938
19260149	384938
19260150	956846
19260151	956846
19260152	37304
19260153	384938
19260287	352770
19260288	384938
19260289	384938
19260290	37304
19260291	14628
19260292	14628
19260293	0
19260294	37304
19260295	384938
19260296	384938
19260297	384938
19260447	95199
19260448	384938
19260449	956846
19260450	14628
19260451	9260451
19260452	530
19260453	384938
19260454	384938
19260455	139242
19260456	37304
19260457	37304
19260598	384938
19260599	384938
19260600	384938
19260601	384938
19260602	384938
19260603	139752
19260604	956846
19260605	14628
19260606	384938
19260607	37304
19260608	37304
19260609	37304
19260744	384938
19260745	384938
19260746	384938
19260747	384938
19260748	9260748
19260749	384938
19260750	0
19260751	384938
19260752	384938
19260753	384938
19260754	384938
19260900	384938
19260901	6811171
19260902	14628
19260903	6811171
19260904	37304
19260905	37304
19260906	384938
19260907	384938
19260908	384938
19260909	540260
19261063	9261063
19261064	6811171
19261065	139242
19261066	37304
19261067	37304
19261068	139752
19261069	9259547
19261070	384938
19261071	956846
19261072	384938
19261073	37304
19261074	384938
19261216	37304
19261217	9251097
19261218	384938
19261219	7814
19261220	384938
19261221	384938
19261222	14628
19261223	9251097
19261224	384938
19261225	37304
19261226	3614
19261365	37304
19261366	384938
19261367	384938
19261368	139752
19261369	9261369
19261370	14628
19261371	1239053
19261372	37304
19261373	384938
19261374	9251097
19261375	9251097
19261376	384938
19261519	384938
19261520	384938
19261521	9214709
19261522	436430
19261523	384938
19261524	37304
19261525	3614
19261526	9251097
19261527	384938
19261528	384938
19261529	384938
19261673	37304
19261674	384938
19261675	384938
19261676	384938
19261677	384938
19261678	384938
19261679	956846
19261680	384938
19261681	3614
19261682	3614
19261683	1670188
19261684	6811171
19261837	384938
19261838	540260
19261839	384938
19261840	37304
19261841	37304
19261842	37304
19261843	37304
19261844	37304
19261845	37304
19261846	14628
19261847	7431
19261848	7486846
19261997	384938
19261998	384938
19261999	384938
19262000	384938
19262001	384938
19262002	384938
19262003	384938
19262004	442732
19262005	436430
19262006	37304
19262007	1774870
19262161	384938
19262162	384938
19262163	384938
19262164	37304
19262165	0
19262166	37304
19262167	37304
19262168	384938
19262169	384938
19262170	0
19262324	37304
19262325	37304
19262326	9251097
19262327	5044316
19262328	384938
19262329	384938
19262330	1335
19262331	384938
19262332	384938
19262333	225955
19262486	37304
19262487	384938
19262488	37304
19262489	37304
19262490	37304
19262491	384938
19262492	384938
19262493	384938
19262494	129
19262495	384938
19262647	0
19262648	384938
19262649	384938
19262650	384938
19262651	384938
19262652	14628
19262653	384938
19262654	0
19262655	0
19262656	139242
19262657	14628
19262817	384938
19262818	14628
19262819	384938
19262820	7814
19262821	384938
19262822	384938
19262823	0
19262824	0
19262825	37304
19262826	384938
19262827	384938
19262828	14628
19262829	0
19262986	384938
19262987	384938
19262988	384938
19262989	37304
19262990	139242
19262991	0
19262992	384938
19262993	384938
19262994	384938
19262995	384938
19263145	37304
19263146	129
19263147	384938
19263148	1335
19263149	9263149
19263150	384938
19263151	0
19263152	384938
19263153	384938
19263154	604
19263310	9251097
19263311	522473
19263312	384938
19263313	384938
19263314	540260
19263315	37304
19263316	14628
19263317	384938
19263318	956846
19263319	384938
19263484	9251097
19263485	1756788
19263486	522473
19263487	37304
19263488	0
19263489	0
19263490	384938
19263491	384938
19263492	14628
19263493	384938
19263494	384938
19263495	384938
19263496	604
19263497	384938
19263650	384938
19263651	384938
19263652	9252277
19263653	9252277
19263654	9252277
19263655	384938
19263656	0
19263657	436430
19263658	384938
19263659	5044316
19263814	384938
19263815	384938
19263816	384938
19263817	384938
19263818	9214709
19263819	384938
19263820	37304
19263821	9251097
19263822	384938
19263823	384938
19263824	384938
19263983	9251097
19263984	548402
19263985	9263985
19263986	0
19263987	9263987
19263988	384938
19263989	548402
19263990	384938
19263991	384938
19264145	1774870
19264146	1765451
19264147	384938
19264148	956846
19264149	0
19264150	9264150
19264151	0
19264152	9263985
19264153	384938
19264154	384938
19264155	384938
19264314	384938
19264315	384938
19264316	384938
19264317	14628
19264318	9263985
19264319	548402
19264320	384938
19264321	384938
19264322	384938
19264323	384938
19264324	540260
19264467	1774870
19264468	956846
19264469	705640
19264470	0
19264471	0
19264472	9214709
19264473	0
19264474	9251097
19264475	384938
19264476	384938
19264477	384938
19264478	384938
19264636	384938
19264637	384938
19264638	548402
19264639	384938
19264640	384938
19264642	384938
19264643	384938
19264644	0
19264645	956846
19264801	9251097
19264802	384938
19264803	0
19264804	0
19264805	0
19264806	0
19264807	540260
19264808	384938
19264809	1376237
19264810	384938
19264811	1756788
19264812	384938
19264964	0
19264965	0
19264966	0
19264967	540260
19264968	9264968
19264969	384938
19264970	384938
19264971	384938
19264972	384938
19264973	384938
19264974	384938
19264975	139752
19264976	0
19265128	139752
19265129	436430
19265130	384938
19265131	436430
19265132	9265132
19265133	384938
19265134	384938
19265135	384938
19265136	384938
19265137	436430
19265138	384938
19265290	384938
19265291	384938
19265292	384938
19265293	384938
19265294	522473
19265295	384938
19265296	384938
19265297	14628
19265298	9265298
19265299	0
19265300	37304
19265456	37304
19265457	139752
19265459	384938
19265460	0
19265461	139752
19265462	384938
19265463	384938
19265464	384938
19265465	540260
19265466	217638
19265467	384938
19265635	384938
19265636	0
19265637	139752
19265638	14628
19265639	540260
19265640	14628
19265641	14628
19265642	9251097
19265643	9233989
19265644	384938
19265645	14628
19265646	384938
19265647	2464
19265794	384938
19265795	384938
19265796	139242
19265797	37304
19265798	0
19265799	0
19265800	37304
19265801	9251097
19265802	384938
19265803	9265803
19265804	384938
19265805	384938
19265806	1195260
19265952	384938
19265953	384938
19265954	384938
19265955	9265955
19265956	384938
19265957	139752
19265958	436430
19265959	384938
19265960	384938
19265961	384938
19265962	139242
19265963	0
19266112	0
19266113	37304
19266114	37304
19266115	139752
19266116	384938
19266117	384938
19266118	139752
19266119	139752
19266120	540260
19266121	384938
19266122	139752
19266123	1195260
19266124	384938
19266286	436430
19266287	384938
19266288	540260
19266289	436430
19266290	384938
19266291	37304
19266292	37304
19266293	0
19266294	436430
19266295	384938
19266296	139242
19266459	37304
19266460	37304
19266461	384938
19266462	384938
19266463	436430
19266464	384938
19266465	139752
19266466	384938
19266467	139752
19266468	384938
19266469	384938
19266470	37304
19266625	384938
19266626	384938
